dataset_id,Data providers,Contact Organizations,Total Occurrences
1ef65960-4f58-426c-870c-5f8767cf7915,"['Fisheries and Oceans Canada – Bedford Institute of Oceanography', 'University of Prince Edward Island - Department of Biology']","['Biology Department, University of Prince Edward Island', 'Biology Department, University of Prince Edward Island', 'Fisheries and Oceans Canada', 'Fisheries and Oceans Canada', 'Fisheries and Oceans Canada', 'Fisheries and Oceans Canada']",85
759428c4-ee17-40aa-8e84-fff19bb4dfd2,"['Fisheries and Oceans Canada – Bedford Institute of Oceanography', 'Acadia University - Department of Biology']","['Biology Department, Acadia University', 'Fisheries and Oceans Canada', 'Fisheries and Oceans Canada', 'Fisheries and Oceans Canada', 'Fisheries and Oceans Canada']",315
e93abd3f-5e87-42d7-af73-69fcb741973d,"['Fisheries and Oceans Canada – Bedford Institute of Oceanography', 'Acadia Centre for Estuarine Research']","['Acadia University – Acadia Centre for Estuarine Research\xa0(ACER)', 'Fisheries and Oceans Canada', 'Fisheries and Oceans Canada', 'Fisheries and Oceans Canada']",419
6f0c7e6b-f07c-4fe8-90e1-210b8626279a,"['Fisheries and Oceans Canada – Bedford Institute of Oceanography', 'Western University – Department of Biology']","['Fisheries and Oceans Canada', 'Department of Zoology, University of Western Ontario', 'Fisheries and Oceans Canada', 'Fisheries and Oceans Canada', 'Fisheries and Oceans Canada', '']",2
53bfa100-9727-4926-bf0a-6875a1bd14fe,"['Fisheries and Oceans Canada – Bedford Institute of Oceanography', 'ACAP Humber Arm']","['ACAP Humber Arm', 'ACAP Humber Arm', 'ACAP Humber Arm', 'ACAP Humber Arm', 'Fisheries and Oceans Canada', '']",286
e4beeb49-ab66-406f-8862-258789cd00cc,"['Council for Scientific and Industrial Research, Stellenbosch', 'Rhodes University']","['Rhodes University', 'Rhodes University', 'AfrOBIS / CSIR', 'AfrOBIS / CSIR']",17514
8f843938-1617-4c9e-be03-d1a2af8ebd89,['Ezemvelo KZN Wildlife'],"['Ezemvelo KZN Wildlife', 'Ezemvelo KZN Wildlife', '', '']",1200
26fb9cdc-1f1a-453a-b074-ad7f395d1122,['Kenya Marine and Fisheries Research Institute'],"['Kenya Marine and Fisheries Research Institute', 'Kenya Marine and Fisheries Research Institute', '', '']",1279
37406772-0bd9-4647-a699-cabc74a23741,"['Fisheries and Oceans Canada – Bedford Institute of Oceanography', 'Maurice Lamontagne Institute (DFO – MLI, IML), Fisheries and Oceans Canada', 'Université du Québec à Rimouski, Institut des sciences de la mer de Rimouski']","['University Of Quebec At Rimouski / Institut Des Sciences De La Mer (UQAR, ISMER)', 'Fisheries and Oceans Canada', 'Department of Fisheries and Oceans / Institut Maurice Lamontagne', 'University Of Quebec At Rimouski / Institut Des Sciences De La Mer (UQAR, ISMER)', 'Fisheries and Oceans Canada']",764
915e2716-1d6e-4bdb-9942-005aac7d6a33,['Coastal Oceans Research and Development Indian Ocean '],"['CORDIO East Africa', 'CORDIO East Africa', 'CORDIO East Africa', 'CORDIO East Africa']",7749
f9ad999f-6460-404f-a594-189bafe3b52d,"['Bureau of Ocean Energy Management of the US Department of the Interior', 'U.S. Geological Survey HQ']","['Bureau of Ocean Energy Management', 'Bureau of Ocean Energy Management', 'Bureau of Ocean Energy Management', 'U.S. Geological Survey', '']",1051
b1f8bc4c-5427-40c8-8728-aad4d463b944,"['Centro para el Estudio de Sistemas Marinos, Centro Nacional Patagónico']","['Centro Nacional Patagónico - CONICET', 'Centro Nacional Patagónico - CONICET', 'Centro Nacional Patagónico - CONICET', 'Centro Nacional Patagónico - CONICET', 'Centro Nacional Patagonico-CONICET']",3153
ea759464-5a9d-4b8c-83ce-858e57240d6e,"['U.S. Geological Survey HQ', 'Virginia Institute of Marine Sciences']","['Virginia Institute of Marine Science', 'Virginia Institute of Marine Science', 'U.S. Geological Survey', '']",24074
81877dae-94bd-42ee-8754-17e91dc7c1db,"['UNESCO / IOC Project Office for IODE', 'International Society for the Study of Harmful Algae']","['Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO', 'Ocean Biogeographic Information System', '']",1
042dd549-775a-4441-ac7b-02c715497daa,"['UNESCO / IOC Project Office for IODE', 'International Society for the Study of Harmful Algae']","['Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO', 'Ocean Biogeographic Information System', '']",1
0cdfa946-e400-494f-97d5-1282ee22e403,"['UNESCO / IOC Project Office for IODE', 'International Society for the Study of Harmful Algae']","['Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO', 'Ocean Biogeographic Information System', '']",1
64d5206e-6823-410a-a327-4913588a251f,"['UNESCO / IOC Project Office for IODE', 'International Society for the Study of Harmful Algae']","['Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO', 'Ocean Biogeographic Information System', '']",2
7d33ede8-265b-46ea-94a3-c890386e4c00,"['UNESCO / IOC Project Office for IODE', 'International Society for the Study of Harmful Algae']","['Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO', 'Ocean Biogeographic Information System', '']",4
1796755f-18ea-44bf-98d6-8b76c991004b,"['UNESCO / IOC Project Office for IODE', 'International Society for the Study of Harmful Algae']","['Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO', 'Ocean Biogeographic Information System', '']",1
a6bdc455-3253-4e8e-9c45-25f880c305bb,"['UNESCO / IOC Project Office for IODE', 'International Society for the Study of Harmful Algae']","['Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO', 'Ocean Biogeographic Information System', '']",3
5a967235-7e1b-4bcd-a1f8-cd185d4bc0f8,"['UNESCO / IOC Project Office for IODE', 'International Society for the Study of Harmful Algae']","['Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO', 'Ocean Biogeographic Information System', '']",2
2727dda4-ce0b-4b8a-9bbc-664b519e55c6,"['Fisheries and Oceans Canada – Bedford Institute of Oceanography', 'Dalhousie University – School for Resource and Environmental Studies']","['School for Resource and Environmental Studies, Dalhousie University', 'School for Resource and Environmental Studies, Dalhousie University', 'School for Resource and Environmental Studies, Dalhousie University', 'Fisheries and Oceans Canada']",39
bf78a780-0a48-45d6-af11-cf52b7b6ec5f,"['U.S. Geological Survey HQ', 'US National Oceanographic Data Center (NODC)']","['US National Oceanographic Data Center', 'US National Oceanographic Data Center', 'U.S. Geological Survey', 'U.S. Geological Survey']",564994
4563ca14-806c-4d8e-aa26-8fdfa687821f,"['Fisheries and Oceans Canada – Bedford Institute of Oceanography', 'Fisheries Research Board of Canada']","['Fisheries Research Board of Canada', 'Fisheries and Oceans Canada', 'Fisheries and Oceans Canada', 'Fisheries and Oceans Canada']",1449
16434578-ebf7-4bcc-a776-508ffece76de,['U.S. Geological Survey HQ'],"['U.S. Geological Survey', 'U.S. Geological Survey', '']",6263
a5aa7f04-bc65-4921-9058-c02dea97c0da,"['U.S. Geological Survey HQ', 'U.S. Geological Survey – Wetland and Aquatic Research Center']","['U.S. Geological Survey', 'U.S. Geological Survey', 'U.S. Geological Survey', 'U.S. Geological Survey']",2958
12a9b8a9-845a-4dba-8f64-6a6fe48cfe44,"['U.S. Geological Survey HQ', 'U.S. Geological Survey – Everglades Research Offices']","['U.S. Geological Survey', 'U.S. Geological Survey', 'U.S. Geological Survey', 'U.S. Geological Survey']",41715
e285d9f4-c55d-42c0-805d-a566c2c58a45,"['U.S. Geological Survey HQ', 'U.S. Geological Survey – Everglades Research Offices']","['U.S. Geological Survey', 'U.S. Geological Survey', 'U.S. Geological Survey', 'U.S. Geological Survey']",59334
f7c79248-82fa-4d8e-901c-21ddf84750fc,"['U.S. Geological Survey HQ', 'U.S. Geological Survey – Everglades Research Offices']","['U.S. Geological Survey', 'U.S. Geological Survey', 'U.S. Geological Survey', 'U.S. Geological Survey']",9695
926c3278-ca1a-495b-80d0-fbf494f54699,"['U.S. Geological Survey HQ', 'Pennsylvania State University']","['Pennsylvania State University', 'Pennsylvania State University', 'U.S. Geological Survey', 'U.S. Geological Survey']",806
3a3c43f9-eff5-47f2-ab9a-967f09a5d70d,"['U.S. Geological Survey HQ', 'U.S. Geological Survey – Everglades Research Offices']","['U.S. Geological Survey', 'U.S. Geological Survey', 'U.S. Geological Survey', 'U.S. Geological Survey']",5624
fdefce25-0b7d-4c05-83de-c8f53a283586,['Ukrainian Scientific Centre of Ecology of the Sea'],"['UkrSCES', 'UkrSCES', 'UkrSCES', 'UkrSCES', 'UkrSCES']",329
e6513ed4-0c07-400c-8ec4-9b54b664cdb8,['Ukrainian Scientific Centre of Ecology of the Sea'],"['UkrSCES', 'UkrSCES', 'UkrSCES', 'UkrSCES', 'UkrSCES', 'UkrSCES', 'UkrSCES', '']",50
47d70302-4b2c-4c70-a2da-18209ce23af2,['Nigerian Institute for Oceanography & Marine Research (NIOMR)'],"['Nigerian Institute for Oceanography &amp; Marine Research (NIOMR)', 'Nigerian Institute for Oceanography &amp; Marine Research (NIOMR)', 'Nigerian Institute for Oceanography &amp; Marine Research (NIOMR)', 'Nigerian Institute for Oceanography &amp; Marine Research (NIOMR)']",88
1aad17a0-94b9-4f32-bc82-796eb9dea880,"['Fisheries and Oceans Canada – Bedford Institute of Oceanography', 'Royal Ontario Museum']","['Royal Ontario Museum', 'Fisheries and Oceans Canada', 'Fisheries and Oceans Canada', 'Fisheries and Oceans Canada']",49
ab79cae6-c394-43d3-b770-4bf1ad446fe7,"['Fisheries and Oceans Canada – Bedford Institute of Oceanography', 'Dalhousie University – Department of Biology', 'Bedford Institute of Oceanography  — Marine Ecology Laboratory']","['Department of Biology, Dalhousie University', 'Marine Ecology Laboratory', 'Fisheries and Oceans Canada', 'Fisheries and Oceans Canada', 'Fisheries and Oceans Canada']",665
196349b0-4015-44c1-bab4-e7f0ef513275,"['U.S. Geological Survey HQ', 'U.S. Geological Survey – Wetland and Aquatic Research Center']","['U.S. Geological Survey', 'U.S. Geological Survey', 'U.S. Geological Survey', '']",506
306f1021-e882-46c2-8561-7bea79eca466,['Tanzania Fisheries Research Institute'],"['Tanzania Fisheries Research Institute', 'Tanzania Fisheries Research Institute', 'Tanzania Fisheries Research Institute', 'Tanzania Fisheries Research Institute']",234
57fbd80a-03f8-4ca8-9b7e-b4773b4b063f,"['Council for Scientific and Industrial Research, Stellenbosch', 'Centre de Recherche Scientifique de Conakry Rogbanè', 'Institute of Biology of the Southern Seas (IBSS', 'Institute of Biology of the Southern Seas (IBSS)']","['Institute of Biology of the Southern Seas (IBSS)', 'Institute of Biology of the Southern Seas (IBSS)', 'Institute of Biology of the Southern Seas (IBSS)', 'Institute of Biology of the Southern Seas (IBSS', 'Centre de Recherche Scientifique Conakry-Rogbané (CERESCOR)', 'Centre de Recherche Scientifique Conakry-Rogbané (CERESCOR)', 'AfrOBIS / CSIR', '']",8990
ac601ddd-503c-4062-9450-09e473f8d9d9,"['Centre de Recherches Halieutiques et Océanologiques du Bénin', 'Council for Scientific and Industrial Research, Stellenbosch']","['Benin Oceanographic and Fisheries Research Centre', 'Benin Oceanographic and Fisheries Research Centre', 'AfrOBIS / CSIR', 'AfrOBIS / CSIR']",87
391a1608-87a7-4f70-950e-86643643f611,"['Fisheries and Oceans Canada – Bedford Institute of Oceanography', 'Acadia University', 'Washington State Department of Ecology']","['Acadia University', 'Washington State Department of Ecology', 'Washington State Department of Ecology', 'Fisheries and Oceans Canada']",1917
d64dc1a6-5670-410e-8bed-1489c03fb016,"['Fisheries and Oceans Canada – Bedford Institute of Oceanography', 'Nova Scotia Museum']","['Nova Scotia Museum', 'Nova Scotia Museum', 'Nova Scotia Museum', 'Nova Scotia Museum', 'Fisheries and Oceans Canada']",771
4156f01e-a243-4501-a8be-2747ec97886d,[],"['Division of Microbial Ecology (DoME), University of Vienna', 'University of Waikato', 'Division of Microbial Ecology (DoME), University of Vienna', '']",0
62125eda-53d3-41bd-ae1f-1b7e0cda2963,"['U.S. Geological Survey HQ', 'U.S. Geological Survey – Wetland and Aquatic Research Center']","['U.S. Geological Survey', 'U.S. Geological Survey', 'U.S. Geological Survey', 'U.S. Geological Survey']",4944
f794ac2d-f6c8-456c-b5c7-c3f51c6e464c,[],"['University of Waikato', 'University of Waikato', 'University of Waikato', 'University of Waikato', 'University of Canterbury', 'University of Waikato', 'University of Waikato', 'University of Waikato', '']",0
6d36ef86-78fa-4b3f-9e8b-e84eb636cead,"['Fisheries and Oceans Canada – Bedford Institute of Oceanography', 'Cape Breton University']","['Cape Breton University', 'Cape Breton University', 'Cape Breton University', 'Fisheries and Oceans Canada']",713
4c76caff-942a-4ced-832b-f7670052ed66,"['Fisheries and Oceans Canada – Bedford Institute of Oceanography', 'Southern Gulf of St. Lawrence Coalition on Sustainability']","['Southern Gulf of St. Lawrence Coalition on Sustainability (Coalition-SGSL)', 'Southern Gulf of St. Lawrence Coalition on Sustainability (Coalition-SGSL)', 'Southern Gulf of St. Lawrence Coalition on Sustainability (Coalition-SGSL)', 'Fisheries and Oceans Canada']",230
f0c905d3-d9bb-47e4-b654-81dd7a8b10db,['Fisheries and Oceans Canada – Bedford Institute of Oceanography'],"['Fisheries and Oceans Canada', 'Fisheries and Oceans Canada', 'Fisheries and Oceans Canada', 'Fisheries and Oceans Canada']",769
edef216b-024e-41e4-bec4-7126a482c703,['Fisheries and Oceans Canada – Bedford Institute of Oceanography'],"['Fisheries and Oceans Canada', 'Fisheries and Oceans Canada', 'Fisheries and Oceans Canada', 'Fisheries and Oceans Canada']",94
fd844eea-528e-44a5-b510-6332a0314cbc,['Fisheries and Oceans Canada – Bedford Institute of Oceanography'],"['Fisheries and Oceans Canada', 'Fisheries and Oceans Canada', 'Fisheries and Oceans Canada']",133
0cf83323-3c95-43c5-9c19-e89e48a2e3b7,"['Fisheries and Oceans Canada', 'Royal Ontario Museum']","['Royal Ontario Museum', 'Fisheries and Oceans Canada', 'Fisheries and Oceans Canada']",380
4b3c7211-bb96-4373-9ddf-73424e92c882,['Fisheries and Oceans Canada – Bedford Institute of Oceanography'],"['Fisheries and Oceans Canada', 'Fisheries and Oceans Canada', 'Fisheries and Oceans Canada', '']",688
b48225c4-cc93-4617-a7df-f3a753931357,"['Fisheries and Oceans Canada – Bedford Institute of Oceanography', 'Bedford Institute of Oceanography  — Marine Ecology Laboratory']","['Fisheries and Oceans Canada', 'Fisheries and Oceans Canada', 'Fisheries and Oceans Canada', 'Marine Ecology Laboratory', '']",24
5fd0a2a6-db76-4268-be7e-6e11209dfab8,['Australian Antarctic Data Centre'],"['Australian Antarctic Data Centre', 'Australian Antarctic Data Centre', 'Australian Antarctic Data Centre', '']",122
061760d0-53ed-4e5a-8e94-59100015b28d,"['Fisheries and Oceans Canada – Bedford Institute of Oceanography', 'Encana Corporation']","['Fisheries and Oceans Canada', 'Fisheries and Oceans Canada', 'Fisheries and Oceans Canada', 'Encana Corporation', '']",43
0b91d8f6-a50e-44e4-b313-0df7f91f7483,['Australian Antarctic Data Centre'],"['Australian Antarctic Data Centre', 'Australian Antarctic Data Centre', 'Australian Antarctic Data Centre', '']",1981
c930bc86-a21a-437c-82d0-ad83306303f3,"['Institute of Ocean Science (DFO – IOS), Fisheries and Oceans Canada']","['Fisheries and Oceans Canada', 'Fisheries and Oceans Canada', 'Fisheries and Oceans Canada']",69
ee298342-0b33-471a-bffd-49ab42347258,['Australian Antarctic Data Centre'],"['Australian Antarctic Data Centre', 'Australian Antarctic Data Centre', 'Australian Antarctic Data Centre', '']",1794
2db91196-579a-4f1f-8f1f-4c24a4b6b2c2,['Australian Antarctic Data Centre'],"['Australian Antarctic Data Centre', 'Australian Antarctic Data Centre', 'Australian Antarctic Data Centre', '']",20992
fb346773-5a98-4e9a-8712-24a3a730e0ee,['Fisheries and Oceans Canada – Bedford Institute of Oceanography'],"['Fisheries and Oceans Canada', 'Fisheries and Oceans Canada', 'Fisheries and Oceans Canada', '']",111
29c5ae7e-cf95-45bb-93e8-762dbf11c1da,['Northwest Atlantic Fisheries Organization'],"['NAFO Secretariat', 'NAFO Secretariat', 'NAFO Secretariat']",706
f93a5880-533f-462d-8c89-2ff311e9c072,"['National Institute for Water & Atmospheric Research', ""Dipartimento di Scienze della terra, dell'ambiente e della vita"", 'University of Lodz – Dept. Invertebrate Zoology & Hydrobiology – Laboratory of Polar Biology and Oceanobiology', ""Museo Nazionale dell'Antartide, Genova""]","['Department of Earth, Environmental and Life Sciences (DISTAV) &amp; Italian National Antarctic Museum (MNA, Section of Genoa)', 'Department of Earth, Environmental and Life Sciences (DISTAV) &amp; Italian National Antarctic Museum (MNA, Section of Genoa)', 'Italian National Antarctic Museum (MNA, Section of Genoa)', 'Italian National Antarctic Museum (MNA, Section of Genoa)', 'Department of Earth, Environmental and Life Sciences (DISTAV) &amp; Italian National Antarctic Museum (MNA, Section of Genoa)', 'Department of Earth, Environmental and Life Sciences (DISTAV) &amp; Italian National Antarctic Museum (MNA, Section of Genoa)', 'Department of Earth, Environmental and Life Sciences (DISTAV) &amp; Italian National Antarctic Museum (MNA, Section of Genoa)', 'Department of Polar Biology and Oceanobiology, University of Lodz', 'National Institute of Water and Atmospheric Research (NIWA), Wellington']",222
cf78d68d-fc40-4f89-81ed-d64462660175,"['Northwest Atlantic Fisheries Organization', 'OBIS Canada']","['NAFO Secretariat', 'NAFO Secretariat', 'OBIS Canada', '']",1642
a1f6bab4-58f6-4308-9ab9-e62041783406,"['Cape Breton University', 'OBIS Canada']","['Cape Breton University', 'Cape Breton University', 'OBIS Canada', 'Cape Breton University', '']",780
bf496057-5891-4bc4-88e1-f20c18032fe7,"['Northwest Atlantic Fisheries Organization', 'OBIS Canada']","['NAFO Secretariat', 'NAFO Secretariat', 'OBIS Canada', '', '']",70
41872622-4c60-4c5f-ab41-dcac3b0f51ad,"['Mount Allison University – Department of Biology', 'Mount Allison University', 'OBIS Canada']","['Mount Allison University', 'Mount Allison University', 'OBIS Canada', 'Department of Biology, Mount Allison University', '']",21
d915a4e2-9263-4bd3-b827-2ebccd293bfb,['Fisheries and Oceans Canada – Bedford Institute of Oceanography'],"['', 'Fisheris and Oceans Canada', '']",109
9c8dff66-f3a5-4924-9839-d604c91c4cd6,['Fisheries and Oceans Canada – Bedford Institute of Oceanography'],"['', 'Fisheris and Oceans Canada', '', '']",212
663f28be-5f58-41e8-99f4-6f83ae2f8d13,"['Department of Fisheries and Oceans - St. Andrews Biological Station', 'OBIS Canada']","['', 'Fisheries and Oceans Canada', 'OBIS Canada', '', '', '']",42
f1a11336-64b8-46f4-ba10-5095d150039f,"['Northwest Atlantic Fisheries Centre (DFO – NWAFC), Fisheries and Oceans Canada']","['Fisheries and Oceans Canada', 'Fisheries and Oceans Canada', 'Fisheries and Oceans Canada', '']",540848
283a44d4-942e-4c65-b6eb-121435c10767,[],"[""Muséum national d'Histoire naturelle"", ""Muséum national d'Histoire naturelle"", ""Muséum national d'Histoire naturelle"", 'Muséum national d’Histoire naturelle, Département des Milieux et Peuplements Aquatiques; UMR 7208-MNHN, UPMC, CNRS, IRD-207', 'Muséum national d’Histoire naturelle, Département des Milieux et Peuplements Aquatiques; UMR 7208-MNHN, UPMC, CNRS, IRD-207', 'Muséum national d’Histoire naturelle, Département des Milieux et Peuplements Aquatiques; UMR 7208-MNHN, UPMC, CNRS, IRD-207', '']",0
dc19f843-455b-4e69-a0f5-b2cd36f7ab76,[],"['Alfred Wegener Institute', 'Alfred Wegener Institute', 'Alfred Wegener Institute', 'British Anarctic Survey', 'NOAA Southwest Fisheries Science Center', 'ANTABIF', '']",0
8c9fed82-aa3a-4ceb-9990-9eac785f8017,[],[],0
ecd05dba-471a-42ea-b4d8-658911d675b9,[],[],0
f3748c6c-54d6-4754-849b-96c68086dcab,['Intergovernmental Oceanographic Commission of UNESCO'],"['Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO']",6177
a571f246-eaa0-42ba-ab57-28b1b8cf3331,['Intergovernmental Oceanographic Commission of UNESCO'],"['Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO']",2732
f3019ee2-a2f8-4a5c-acd9-1a546b363a17,"['Intergovernmental Oceanographic Commission of UNESCO', 'South Australian Museum', 'South Carolina Department of Natural Resources; Marine Resources Research Institute Southeastern Regional Taxonomic Center (SCDNR-SERTC)']","['South Carolina Department of Natural Resources; Marine Resources Research Institute Southeastern Regional Taxonomic Center (SCDNR-SERTC)', 'South Australian Museum', 'Intergovernmental Oceanographic Commission of UNESCO']",2744
499367f0-f5c1-4b93-a326-35d13fe863aa,[],[],0
076221a7-0035-4f14-801f-22bb7d5b1be7,"['Intergovernmental Oceanographic Commission of UNESCO', 'Government of Canada; Department of Fisheries and Oceans Bedford Institute of Oceanography (DFO-BIO)']","['Government of Canada; Department of Fisheries and Oceans Bedford Institute of Oceanography (DFO-BIO)', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO']",1896
1fe0bc91-a326-4fc6-a7c3-4b0cdd2fd9b2,"['Intergovernmental Oceanographic Commission of UNESCO', 'Federal Government of the United States of America; Department of Commerce; National Oceanic and Atmospheric Administration; National Ocean Service; National Centers for Coastal Ocean Science Center for Coastal Monitoring and Assessment (NOAA-CCMA)']","['Federal Government of the United States of America; Department of Commerce; National Oceanic and Atmospheric Administration; National Ocean Service; National Centers for Coastal Ocean Science Center for Coastal Monitoring and Assessment (NOAA-CCMA)', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO']",20877
6f44d12a-ce3a-4589-9b3a-69234ee207d1,"['Intergovernmental Oceanographic Commission of UNESCO', 'South Carolina Department of Natural Resources (SCDNR)']","['Intergovernmental Oceanographic Commission of UNESCO', 'South Carolina Department of Natural Resources (SCDNR)', 'Intergovernmental Oceanographic Commission of UNESCO']",16824
25d754dc-13d7-43b1-83bd-b53e22499f3e,[],"['Institute of Oceanography, Hellenic Centre for Marine Research', 'Institute of Oceanography, Hellenic Centre for Marine Research', 'Institute of Oceanography, Hellenic Centre for Marine Research']",0
1b351842-59b5-402a-bc6d-87bd3d60da0b,"['Duke University', 'Mare Nostrum NGO', 'The Agreement on the Conservation of Cetaceans of the Black Sea, Mediterranean Sea and contiguous Atlantic Area (ACCOBAMS) and Whale and Dolphin Conservation Society (WDCS)']","['Mare Nostrum NGO', 'Mare Nostrum NGO', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Mare Nostrum NGO', 'The Agreement on the Conservation of Cetaceans of the Black Sea, Mediterranean Sea and contiguous Atlantic Area (ACCOBAMS) and Whale and Dolphin Conservation Society (WDCS)', '']",62
f03be7ad-fb98-4716-839c-0409a5fb678a,[],"['Institute of Oceanology, Chinese Academy of Sciences', 'Institute of Oceanology, Chinese Academy of Sciences', 'Institute of Oceanology, Chinese Academy of Sciences', '']",0
56e46fd2-6162-4677-af50-9410fe08f834,"['Intergovernmental Oceanographic Commission of UNESCO', 'Government of Canada; Department of Fisheries and Oceans Bedford Institute of Oceanography (DFO-BIO)']","['Government of Canada; Department of Fisheries and Oceans Bedford Institute of Oceanography (DFO-BIO)', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO']",295
7f5f426e-80bc-4f3b-8d1c-697b086287e8,"['Australian Antarctic Division', 'Intergovernmental Oceanographic Commission of UNESCO']","['Australian Antarctic Division Australian Antarctic Data Centre (AAD)', 'Australian Antarctic Division; Australian Antarctic Data Centre', 'Intergovernmental Oceanographic Commission of UNESCO']",463
f9a6159e-d03b-45f2-a44a-eafb791e5987,"['Intergovernmental Oceanographic Commission of UNESCO', 'Government of Canada; Department of Fisheries and Oceans Bedford Institute of Oceanography (DFO-BIO)']","['Government of Canada; Department of Fisheries and Oceans Bedford Institute of Oceanography (DFO-BIO)', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO']",66620
4da23d30-af8d-48f3-977a-4e24394e2e8c,['Intergovernmental Oceanographic Commission of UNESCO'],"['Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO']",6234
c7dc832f-8083-4622-b94b-2c12b9a1d1f7,"['Duke University', 'SEATURTLE.ORG', 'Mote Marine Laboratory']","['Mote Marine Laboratory', 'Mote Marine Laboratory', 'Marine Geospatial Ecology Lab, Duke University', 'Marine Geospatial Ecology Lab, Duke University', 'Mote Marine Laboratory', 'seaturtle.org', '']",6
8f72cf3f-5562-4be0-b0ad-c248f4fd211b,"['Intergovernmental Oceanographic Commission of UNESCO', 'Government of Canada; Department of Fisheries and Oceans Bedford Institute of Oceanography (DFO-BIO)']","['Government of Canada; Department of Fisheries and Oceans Bedford Institute of Oceanography (DFO-BIO)', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO']",2920
fe08a855-1a6c-4699-b5b2-240344535535,[],[],0
b33553ef-803b-4018-a35b-7f017c947044,[],[],0
c51bd401-4ccc-4550-a35c-1b00e521e720,['Pusat Penelitian Oseanografi. Lemabga Ilmu Pengetahuan Indonesia'],"['Research Center for Oceanography', 'Research Center for Oceanography', 'Research Center for Oceanography', '']",205
ded1a9a1-b509-452c-b6e7-d97d3f40a194,[],[],0
dfb911f2-138a-42b4-95d0-37ed041b9490,"['Intergovernmental Oceanographic Commission of UNESCO', 'Federal Government of the United States of America; Department of Commerce; National Oceanic and Atmospheric Administration; National Ocean Service; National Centers for Coastal Ocean Science Center for Coastal Monitoring and Assessment (NOAA-CCMA)']","['Federal Government of the United States of America; Department of Commerce; National Oceanic and Atmospheric Administration; National Ocean Service; National Centers for Coastal Ocean Science Center for Coastal Monitoring and Assessment (NOAA-CCMA)', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO']",17061
da77ef95-bff6-43f9-8af8-2a1dfa400ba8,"['Intergovernmental Oceanographic Commission of UNESCO', 'Pacific Islands Fisheries Science Center, NOAA National Marine Fisheries Service, Dole Street Office']","['Federal Government of the United States of America; Department of Commerce; National Oceanic and Atmospheric Administration; National Marine Fisheries Service; Pacific Islands Fisheries Science Center Coral Reef Ecosystem Division (NOAA-CRED)', 'National Oceanic and Atmospheric Administration; National Marine Fisheries Service Pacific Islands Fisheries Science Center (NOAA-PIFSC)', 'Intergovernmental Oceanographic Commission of UNESCO', 'Intergovernmental Oceanographic Commission of UNESCO']",64254
881179b6-6f7f-4559-98c3-d1360ed2a686,[],[],0
0d4d1d93-df06-4a12-8d03-bd1083864563,"['Intergovernmental Oceanographic Commission of UNESCO', 'South Carolina Department of Natural Resources Marine Resources Research Institute (SCDNR-MRRI)', 'South Carolina Department of Natural Resources (SCDNR)']","['South Carolina Department of Natural Resources Marine Resources Research Institute (SCDNR-MRRI)', 'South Carolina Department of Natural Resources (SCDNR)', 'Intergovernmental Oceanographic Commission of UNESCO']",7452
